target,robust_num__credit_amount,standard_cont__duration_months,standard_cont__age_years,standard_cont__installment_rate_pct,standard_cont__residence_since,standard_cont__existing_credits,standard_cont__dependents,standard_ordinal__savings_ord,standard_ordinal__checking_status_ord,standard_ordinal__employment_since_ord,standard_ordinal__credit_history_ord,bin__debtors_co_applicant,bin__debtors_guarantor,bin__debtors_none,bin__property_Auto,bin__property_Immobilien,bin__property_None,bin__property_Versicherung,bin__instplan_bank,bin__instplan_none,bin__instplan_stores,bin__housing_free,bin__housing_own,bin__housing_rent,bin__telephone_bin,bin__Status_bin,bin__purpose_Consumption,bin__purpose_Investment/Human Capital,bin__purpose_Other/Repairs,bin__job_bin
1,-0.5222978805025414,-0.738667542842371,1.0074074069093943,-0.8701833340815202,0.1405047057619635,1.0270789116578085,2.3348689263480744,-0.19660900859152544,1.0443719009268386,0.4744611097274053,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,
2,-0.0362520379783255,1.2525737273156552,1.8869319458559584,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,1.2905989913062865,-0.4202930638485338,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,,,,
1,-0.42946197372206774,-0.738667542842371,-1.103451486562359,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-0.0010454173182449684,-0.341676771851476,0.5034279555987932,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1
1,-0.3316390140980148,-1.4024146328950464,0.5676451374361124,-0.8701833340815202,-1.6724592395536968,2.7590838217047033,2.3348689263480744,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1,-0.3301045362999904,-0.4897623840726178,0.6555975913307688,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2,1.5876090917809533,-0.2408572253028645,0.3037877757521432,-0.8701833340815202,1.0469866784197936,1.0270789116578085,2.3348689263480744,-0.19660900859152544,-1.0464627355633285,1.2905989913062865,1.4271489750461201,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,,,,1
2,-0.34429845593171576,-0.9875727016121243,-0.7516416709837335,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,0.5034279555987932,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
1,-0.0665579744893066,-0.9046043153555399,-1.103451486562359,-1.7645135849361147,0.1405047057619635,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,-0.29366068859691186,-1.2364778603818776,-1.0154990326677027,-1.7645135849361147,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
1,2.730027812410089,2.746004679934175,0.3037877757521432,-0.8701833340815202,-0.7659772668958666,-0.7049259983890862,2.3348689263480744,-1.2313932643363965,-1.0464627355633285,-0.341676771851476,2.350869994493447,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,,,,0
1,0.0036443847703078545,-1.1535094741252931,0.8315024991200816,-1.7645135849361147,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,0.5034279555987932,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1,0.8464563153351875,0.5058582510063954,-0.3118794015104515,0.9184771676276685,-0.7659772668958666,1.0270789116578085,2.3348689263480744,2.9077437586430874,-1.0464627355633285,-1.1578146534303573,-1.3440140832958607,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0
1,2.4143090054665772,0.5058582510063954,-0.7516416709837335,-0.8701833340815202,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,2.9077437586430874,-1.0464627355633285,-0.341676771851476,-0.4202930638485338,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,,,,
2,1.9815862664237076,0.7547634097761486,1.5351221302773328,0.9184771676276685,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,-1.9739525350092386,1.4271489750461201,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,
2,-0.028196029538697612,-0.738667542842371,2.1507893075399274,0.024146916773074168,0.1405047057619635,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,1.2905989913062865,-1.3440140832958607,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
1,1.4686870624340653,-0.07492045278969563,-0.3998318554051079,0.024146916773074168,1.0469866784197936,1.0270789116578085,-0.4282895663715403,0.8381752471533456,1.0443719009268386,,2.350869994493447,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,
1,-0.7041334995684281,-1.2364778603818776,-0.6636892170890771,0.024146916773074168,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,0.5034279555987932,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2,-0.2967296441929606,0.2569530922366421,-1.0154990326677027,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,1.4271489750461201,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1,-0.3489018893257888,-0.738667542842371,-0.3998318554051079,-0.8701833340815202,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,2.350869994493447,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0
1,-0.6343147597583197,-1.2364778603818776,0.3037877757521432,0.024146916773074168,1.0469866784197936,1.0270789116578085,-0.4282895663715403,2.9077437586430874,-0.0010454173182449684,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1,-0.11029059173300086,0.2569530922366421,2.1507893075399274,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-0.4202930638485338,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
2,0.6120648316869666,0.5058582510063954,0.03993041406817406,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,2.3348689263480744,-0.19660900859152544,1.0443719009268386,-0.341676771851476,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1
1,0.1313896614558358,-0.2408572253028645,-0.3118794015104515,0.9184771676276685,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
2,0.16361369521434738,1.2525737273156552,-0.3998318554051079,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,1.2905989913062865,1.4271489750461201,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,
2,0.08382084971708066,0.2569530922366421,1.0074074069093943,0.9184771676276685,1.0469866784197936,1.0270789116578085,2.3348689263480744,-0.19660900859152544,-1.0464627355633285,1.2905989913062865,-0.4202930638485338,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1,-0.42907835427256164,0.2569530922366421,-0.8395941248783899,0.9184771676276685,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
2,-0.7236980914932387,-0.2408572253028645,-1.1914039404570154,0.024146916773074168,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,-1.9739525350092386,0.5034279555987932,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,0.46628944087465235,1.2525737273156552,0.12788286796283044,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
1,-0.33585882804258177,-0.4897623840726178,-1.103451486562359,0.9184771676276685,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,
1,0.580224417377961,0.7547634097761486,-1.1914039404570154,-0.8701833340815202,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,,,,1
1,-0.4685911575716889,-0.2408572253028645,2.5905515770132093,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,1.6474537259039033,1.2525737273156552,-0.13597449372113873,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,1.2905989913062865,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
1,-0.3489018893257888,-0.5727307703292022,-0.048022039826482336,-1.7645135849361147,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,1.8729595028982167,1.0443719009268386,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,,,,1
2,-0.5959528148077108,-0.738667542842371,2.678504030907866,0.9184771676276685,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,1.8729595028982167,1.0443719009268386,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,,,,0
1,0.9178095329433202,0.2569530922366421,0.12788286796283044,0.9184771676276685,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-1.2313932643363965,1.0443719009268386,,-0.4202930638485338,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,
1,-0.2879063968543205,-0.4897623840726178,-0.13597449372113873,0.9184771676276685,1.0469866784197936,-0.7049259983890862,2.3348689263480744,0.8381752471533456,-1.0464627355633285,,1.4271489750461201,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1,0.818835714970749,1.2525737273156552,-0.13597449372113873,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-0.4202930638485338,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1,0.33585882804258177,-0.9875727016121243,-0.22392694761579512,-1.7645135849361147,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,1.0443719009268386,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,0.6212716984751127,-0.8216359290989554,0.3917402296467996,-1.7645135849361147,-0.7659772668958666,1.0270789116578085,2.3348689263480744,-0.19660900859152544,-0.0010454173182449684,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1,1.3240625299702695,0.7547634097761486,-0.9275465787730462,0.9184771676276685,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,0.4744611097274053,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,
1,-0.10031648604584252,0.2569530922366421,-0.22392694761579512,0.9184771676276685,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
2,-0.09801476934880599,0.2569530922366421,-0.13597449372113873,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,-1.9739525350092386,-0.4202930638485338,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,,,,1
1,-0.2752469550206195,0.008047933466888799,-0.4877843092997643,0.9184771676276685,0.1405047057619635,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1,1.7349189603912918,0.2569530922366421,0.919454953014738,-0.8701833340815202,1.0469866784197936,1.0270789116578085,2.3348689263480744,-1.2313932643363965,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1
2,0.6289440874652344,-0.4897623840726178,-0.5757367631944207,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1,1.8829960679006426,-0.8216359290989554,0.3037877757521432,-1.7645135849361147,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,,,,0
1,0.47894888270835334,-0.4897623840726178,1.6230745841719891,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,0.5034279555987932,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,
1,-0.13752757264793325,-0.2408572253028645,-1.103451486562359,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,2.089789219171922,,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,,,,
1,0.002493526421789585,-0.4897623840726178,-0.7516416709837335,-0.8701833340815202,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,1.8729595028982167,1.0443719009268386,,-1.3440140832958607,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
2,-0.6274096096672102,-0.738667542842371,0.3917402296467996,0.9184771676276685,1.0469866784197936,-0.7049259983890862,2.3348689263480744,-0.19660900859152544,-0.0010454173182449684,-0.341676771851476,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,-0.1850963843866884,0.2569530922366421,-0.13597449372113873,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,0.4744611097274053,1.4271489750461201,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1,-0.44710846839934787,-0.9875727016121243,0.12788286796283044,-0.8701833340815202,1.0469866784197936,2.7590838217047033,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1,-0.21847127649371822,-1.2364778603818776,0.8315024991200816,-0.8701833340815202,1.0469866784197936,-0.7049259983890862,2.3348689263480744,1.8729595028982167,-1.0464627355633285,1.2905989913062865,1.4271489750461201,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
2,-0.6040088232473386,-0.9875727016121243,-0.6636892170890771,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,2.089789219171922,-0.341676771851476,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,-0.6093794955404239,-1.0705410878687087,1.0074074069093943,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,1.2905989913062865,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
2,-0.3228157667593747,-0.9875727016121243,-1.1914039404570154,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,0.4744611097274053,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,
2,-0.15248873117867076,-0.738667542842371,0.12788286796283044,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,
1,-0.09839838879831207,-1.2364778603818776,-0.4877843092997643,0.9184771676276685,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,
1,-0.13062242255682363,-0.4897623840726178,-0.048022039826482336,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
1,-0.38803107317540997,-0.4897623840726178,0.21583532185748686,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,1.2905989913062865,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1,1.6298072312266232,0.2569530922366421,-1.279356394351672,-0.8701833340815202,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,0.5034279555987932,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,
2,-0.4152680540903424,-1.0705410878687087,-1.0154990326677027,0.024146916773074168,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1,1.3367219718039705,0.2569530922366421,-0.7516416709837335,0.9184771676276685,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,2.9077437586430874,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
1,0.2315143377769253,0.008047933466888799,-0.6636892170890771,-1.7645135849361147,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,0.8381752471533456,2.089789219171922,,0.5034279555987932,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,
2,1.53888942169368,2.2481943623946683,0.919454953014738,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,1.2905989913062865,-1.3440140832958607,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,
1,-0.1659154119113839,-0.2408572253028645,-0.6636892170890771,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-1.2313932643363965,1.0443719009268386,,-1.3440140832958607,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0.494677280138103,2.2481943623946683,-0.7516416709837335,-1.7645135849361147,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,1.4271489750461201,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
2,-0.6178191234295579,-0.738667542842371,1.8869319458559584,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,0.5034279555987932,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
2,-0.24916083245420542,-0.9875727016121243,-1.1914039404570154,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
2,3.712860842044692,0.7547634097761486,-0.13597449372113873,-1.7645135849361147,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,-1.1578146534303573,0.5034279555987932,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,-0.40567756785269016,-0.738667542842371,-0.9275465787730462,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,,,,1
1,-0.2955787858444423,-0.9875727016121243,-0.048022039826482336,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,1.0443719009268386,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,
1,-0.4413541766567565,-1.2364778603818776,2.7664564848025224,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-1.2313932643363965,-0.0010454173182449684,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,,,,1
2,0.618202742879064,2.2481943623946683,0.919454953014738,0.9184771676276685,1.0469866784197936,-0.7049259983890862,2.3348689263480744,-0.19660900859152544,-0.0010454173182449684,,0.5034279555987932,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,
2,0.07691569962597104,0.5058582510063954,-1.103451486562359,0.9184771676276685,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,1.8729595028982167,1.0443719009268386,-0.341676771851476,-1.3440140832958607,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
1,-0.2549151241967968,-0.738667542842371,2.4146466692238966,-0.8701833340815202,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,1.2905989913062865,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0
2,0.49928071353217607,0.2569530922366421,-0.3998318554051079,-0.8701833340815202,1.0469866784197936,1.0270789116578085,-0.4282895663715403,0.8381752471533456,-1.0464627355633285,1.2905989913062865,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
1,-0.45324637959144526,-0.9875727016121243,-0.9275465787730462,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,-0.341676771851476,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,
1,0.9404430804641796,-0.8216359290989554,1.35921722248802,-0.8701833340815202,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,0.4744611097274053,-0.4202930638485338,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,,,,1
1,3.185384098973818,0.7547634097761486,0.21583532185748686,0.024146916773074168,1.0469866784197936,2.7590838217047033,2.3348689263480744,-0.19660900859152544,-0.0010454173182449684,,-1.3440140832958607,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
2,1.4997602378440587,1.2525737273156552,-1.103451486562359,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,-1.1578146534303573,-1.3440140832958607,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,,,,0
1,-0.1471180588855855,-0.2408572253028645,-1.103451486562359,-0.8701833340815202,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-1.2313932643363965,-0.0010454173182449684,0.4744611097274053,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,3.778459767910233,2.2481943623946683,0.03993041406817406,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,1.0443719009268386,,1.4271489750461201,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
1,-0.2886736357533327,-0.738667542842371,-1.1914039404570154,-1.7645135849361147,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,-0.341676771851476,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,,,,
1,-0.11412678622806176,0.2569530922366421,0.12788286796283044,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1,0.22115661264026087,0.2569530922366421,-0.5757367631944207,-0.8701833340815202,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,0.8381752471533456,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
2,2.4277356861992905,0.2569530922366421,-0.7516416709837335,-0.8701833340815202,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,-1.1578146534303573,-0.4202930638485338,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
2,-0.631245804162271,-0.738667542842371,-1.3673088482463283,0.9184771676276685,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,0.8381752471533456,-0.0010454173182449684,0.4744611097274053,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1,-0.2115661264026086,-0.738667542842371,-1.0154990326677027,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,,,,0
1,-0.015536587704996644,-0.738667542842371,0.12788286796283044,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,,0.5034279555987932,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,
1,-0.44710846839934787,-0.8216359290989554,1.8869319458559584,0.9184771676276685,1.0469866784197936,2.7590838217047033,-0.4282895663715403,0.8381752471533456,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,2.1338831878776254,1.7503840448551617,0.8315024991200816,-0.8701833340815202,1.0469866784197936,-0.7049259983890862,2.3348689263480744,-0.19660900859152544,-0.0010454173182449684,0.4744611097274053,0.5034279555987932,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,,,,
2,-0.15363958952718904,0.7547634097761486,-0.4877843092997643,0.9184771676276685,0.1405047057619635,1.0270789116578085,-0.4282895663715403,0.8381752471533456,1.0443719009268386,,-0.4202930638485338,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
1,-0.3826604008823247,-0.8216359290989554,0.3917402296467996,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,2.9077437586430874,1.0443719009268386,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1,0.48240145775390814,-0.9875727016121243,-0.8395941248783899,-1.7645135849361147,-0.7659772668958666,-0.7049259983890862,2.3348689263480744,0.8381752471533456,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
2,-0.05773472715066654,-0.2408572253028645,-0.6636892170890771,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-0.4202930638485338,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
1,-0.5813752757264793,-0.738667542842371,0.21583532185748686,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,1.2905989913062865,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
